,City,Latitude,Longitude,Date,Month,Year,Season,Temperature_(°C)_Max,Temperature_(°C)_Avg,Temperature_(°C)_Min,Humidity_(%)_Max,Humidity_(%)_Avg,Humidity_(%)_Min,Wind_Speed_(kph)_Max,Wind_Speed_(kph)_Avg,Wind_Speed_(kph)_Min,Pressure_(hPa)_Max
2614,Elche,38.2851,-0.5625,2009-03-30,March,2009,spring,13.9,9.8,2.3951713764215423,100.0,89.3,0.0,27.4,12.7,0.0,1009.0
2615,Elche,38.2851,-0.5625,2009-03-31,March,2009,spring,16.1,11.1,7.8,100.0,78.1,45.0,19.3,10.6,0.0,1009.0
2616,Elche,38.2851,-0.5625,2009-04-01,April,2009,spring,18.9,12.7,7.2,100.0,63.9,28.0,27.4,14.6,3.2,1009.0
2617,Elche,38.2851,-0.5625,2009-04-02,April,2009,spring,18.9,13.9,10.0,94.0,70.8,46.0,24.1,10.6,0.0,1013.0
2618,Elche,38.2851,-0.5625,2009-04-03,April,2009,spring,17.2,13.7,11.1,100.0,81.1,55.0,25.7,10.3,0.0,1016.0
2619,Elche,38.2851,-0.5625,2009-04-04,April,2009,spring,18.9,14.4,11.1,100.0,85.3,59.0,12.9,3.2,0.0,1019.0
2620,Elche,38.2851,-0.5625,2009-04-05,April,2009,spring,17.8,14.0,8.9,100.0,86.9,59.0,14.5,4.2,0.0,1019.0
2621,Elche,38.2851,-0.5625,2009-04-06,April,2009,spring,18.9,14.4,10.0,100.0,89.0,64.0,12.9,3.7,0.0,1013.0
2622,Elche,38.2851,-0.5625,2009-04-07,April,2009,spring,18.9,14.9,11.1,100.0,83.3,52.0,22.5,8.7,0.0,1009.0
2623,Elche,38.2851,-0.5625,2009-04-08,April,2009,spring,17.8,13.9,8.9,82.0,52.8,32.0,20.9,11.4,1.6,1013.0
2624,Elche,38.2851,-0.5625,2009-04-09,April,2009,spring,17.8,13.8,7.8,94.0,74.7,49.0,14.5,5.5,0.0,1013.0
2625,Elche,38.2851,-0.5625,2009-04-10,April,2009,spring,17.2,13.1,10.0,100.0,89.0,55.0,32.2,8.9,0.0,1016.0
2626,Elche,38.2851,-0.5625,2009-04-11,April,2009,spring,16.1,12.2,7.2,93.0,55.0,34.0,40.2,22.7,1.6,1002.0
2627,Elche,38.2851,-0.5625,2009-04-12,April,2009,spring,20.0,13.4,8.9,77.0,49.5,26.0,27.4,16.7,0.0,1006.0
2628,Elche,38.2851,-0.5625,2009-04-13,April,2009,spring,21.1,14.7,10.0,82.0,49.3,28.0,20.9,12.2,1.6,1009.0
2629,Elche,38.2851,-0.5625,2009-04-14,April,2009,spring,21.1,14.7,7.8,100.0,76.2,33.0,24.1,10.0,0.0,1006.0
2630,Elche,38.2851,-0.5625,2009-04-15,April,2009,spring,20.0,15.0,11.1,100.0,73.8,30.0,24.1,10.0,1.6,1006.0
2631,Elche,38.2851,-0.5625,2009-04-16,April,2009,spring,20.0,13.7,7.8,100.0,67.9,30.0,27.4,11.6,1.6,1009.0
2632,Elche,38.2851,-0.5625,2009-04-17,April,2009,spring,22.2,15.8,10.0,72.0,50.1,21.0,32.2,14.6,1.6,1013.0
2633,Elche,38.2851,-0.5625,2009-04-18,April,2009,spring,21.1,16.2,12.2,77.0,53.4,31.0,27.4,14.2,0.0,1009.0
2634,Elche,38.2851,-0.5625,2009-04-19,April,2009,spring,17.2,12.4,4.325077653532294,100.0,89.7,0.0,19.3,7.9,0.0,1016.0
2635,Elche,38.2851,-0.5625,2009-04-20,April,2009,spring,20.0,13.3,7.8,100.0,83.4,49.0,22.5,10.6,0.0,1019.0
2636,Elche,38.2851,-0.5625,2009-04-21,April,2009,spring,18.9,15.1,10.0,100.0,66.8,42.0,22.5,10.5,0.0,1016.0
2637,Elche,38.2851,-0.5625,2009-04-22,April,2009,spring,22.2,16.2,10.0,100.0,68.6,33.0,14.5,5.6,0.0,1016.0
2638,Elche,38.2851,-0.5625,2009-04-23,April,2009,spring,22.8,17.4,11.1,100.0,66.6,38.0,27.4,10.0,0.0,1016.0
2639,Elche,38.2851,-0.5625,2009-04-24,April,2009,spring,27.2,17.9,10.0,94.0,58.8,19.0,14.5,5.1,0.0,1013.0
2640,Elche,38.2851,-0.5625,2009-04-25,April,2009,spring,21.1,16.6,13.9,100.0,69.3,53.0,22.5,6.6,0.0,1006.0
2641,Elche,38.2851,-0.5625,2009-04-26,April,2009,spring,22.2,16.7,12.2,100.0,53.7,25.0,27.4,14.5,1.6,1006.0
2642,Elche,38.2851,-0.5625,2009-04-27,April,2009,spring,23.9,17.2,11.1,63.0,38.3,19.0,37.0,18.3,3.2,1009.0
2643,Elche,38.2851,-0.5625,2009-04-28,April,2009,spring,22.8,18.2,12.2,62.0,41.6,29.0,29.0,16.6,3.2,1009.0
2644,Elche,38.2851,-0.5625,2009-04-29,April,2009,spring,26.1,19.3,12.8,63.0,44.9,21.0,29.0,15.4,1.6,1016.0
2645,Elche,38.2851,-0.5625,2009-04-30,April,2009,spring,26.1,18.9,12.2,82.0,52.2,30.0,25.7,11.7,0.0,1013.0
2646,Elche,38.2851,-0.5625,2009-05-01,May,2009,spring,20.0,17.7,12.8,72.0,53.4,40.0,33.8,16.4,1.6,1019.0
2647,Elche,38.2851,-0.5625,2009-05-02,May,2009,spring,22.8,16.8,11.1,76.0,53.0,29.0,16.1,8.7,0.0,1019.0
2648,Elche,38.2851,-0.5625,2009-05-03,May,2009,spring,22.8,17.2,8.9,76.0,50.8,29.0,19.3,8.4,0.0,1019.0
2649,Elche,38.2851,-0.5625,2009-05-04,May,2009,spring,22.2,17.2,10.0,77.0,54.5,35.0,14.5,6.4,0.0,1019.0
2650,Elche,38.2851,-0.5625,2009-05-05,May,2009,spring,22.2,17.0,11.1,82.0,62.4,35.0,20.9,7.4,0.0,1019.0
2651,Elche,38.2851,-0.5625,2009-05-06,May,2009,spring,25.0,18.3,12.2,88.0,60.1,31.0,27.4,10.9,0.0,1019.0
2652,Elche,38.2851,-0.5625,2009-05-07,May,2009,spring,23.9,18.8,12.2,77.0,52.9,31.0,20.9,8.9,0.0,1016.0
2653,Elche,38.2851,-0.5625,2009-05-08,May,2009,spring,21.1,17.3,12.2,83.0,72.0,49.0,20.9,10.6,0.0,1013.0
2654,Elche,38.2851,-0.5625,2009-05-09,May,2009,spring,23.9,17.8,12.8,94.0,77.9,53.0,24.1,8.4,0.0,1013.0
2655,Elche,38.2851,-0.5625,2009-05-10,May,2009,spring,22.2,18.9,15.0,94.0,78.9,60.0,24.1,11.3,0.0,1013.0
2656,Elche,38.2851,-0.5625,2009-05-11,May,2009,spring,26.1,19.7,15.0,94.0,72.1,39.0,19.3,7.6,0.0,1009.0
2657,Elche,38.2851,-0.5625,2009-05-12,May,2009,spring,22.2,19.1,15.0,88.0,79.8,68.0,14.5,6.9,0.0,1009.0
2658,Elche,38.2851,-0.5625,2009-05-13,May,2009,spring,21.1,19.2,17.2,94.0,83.0,73.0,19.3,9.0,0.0,1009.0
2659,Elche,38.2851,-0.5625,2009-05-14,May,2009,spring,27.8,21.7,16.1,94.0,54.3,20.0,32.2,13.0,0.0,1006.0
2660,Elche,38.2851,-0.5625,2009-05-15,May,2009,spring,25.0,18.4,9.825728520700219,83.0,57.3,0.0,24.1,11.9,0.0,1013.0
2661,Elche,38.2851,-0.5625,2009-05-16,May,2009,spring,23.9,19.1,12.8,94.0,71.4,38.0,14.5,6.1,0.0,1013.0
2662,Elche,38.2851,-0.5625,2009-05-17,May,2009,spring,27.2,19.8,13.9,88.0,65.2,26.0,19.3,6.6,0.0,1013.0
2663,Elche,38.2851,-0.5625,2009-05-18,May,2009,spring,22.8,19.1,13.9,94.0,77.2,50.0,16.1,9.8,0.0,1013.0
2664,Elche,38.2851,-0.5625,2009-05-19,May,2009,spring,23.9,19.3,15.0,88.0,77.6,53.0,22.5,7.2,0.0,1016.0
2665,Elche,38.2851,-0.5625,2009-05-20,May,2009,spring,27.2,21.1,15.0,94.0,68.8,39.0,22.5,9.0,0.0,1013.0
2666,Elche,38.2851,-0.5625,2009-05-21,May,2009,spring,28.9,22.3,17.2,88.0,63.3,35.0,16.1,7.9,0.0,1009.0
2667,Elche,38.2851,-0.5625,2009-05-22,May,2009,spring,22.8,21.0,18.9,88.0,75.4,44.0,20.9,9.7,1.6,1009.0
2668,Elche,38.2851,-0.5625,2009-05-23,May,2009,spring,26.1,22.5,20.0,88.0,67.6,39.0,20.9,9.8,1.6,1009.0
2669,Elche,38.2851,-0.5625,2009-05-24,May,2009,spring,25.0,21.7,18.9,94.0,73.8,53.0,16.1,7.4,0.0,1013.0
2670,Elche,38.2851,-0.5625,2009-05-25,May,2009,spring,26.1,20.4,13.9,88.0,68.8,44.0,20.9,7.4,0.0,1013.0
2671,Elche,38.2851,-0.5625,2009-05-26,May,2009,spring,26.1,21.3,16.1,83.0,64.2,44.0,25.7,12.4,0.0,1016.0
2672,Elche,38.2851,-0.5625,2009-05-27,May,2009,spring,23.9,21.3,18.9,83.0,65.0,41.0,32.2,18.5,8.0,1019.0
2673,Elche,38.2851,-0.5625,2009-05-28,May,2009,spring,25.0,20.9,17.2,83.0,54.7,28.0,24.1,12.2,0.0,1019.0
2674,Elche,38.2851,-0.5625,2009-05-29,May,2009,spring,27.2,21.7,15.0,73.0,53.4,30.0,33.8,14.3,1.6,1019.0
2675,Elche,38.2851,-0.5625,2009-05-30,May,2009,spring,26.1,21.1,16.1,83.0,61.8,24.0,24.1,9.5,0.0,1013.0
2676,Elche,38.2851,-0.5625,2009-05-31,May,2009,spring,26.1,22.2,20.0,83.0,68.6,47.0,16.1,6.4,0.0,1013.0
2677,Elche,38.2851,-0.5625,2009-06-01,June,2009,spring,25.0,21.8,18.9,83.0,70.7,61.0,16.1,8.5,0.0,1013.0
2678,Elche,38.2851,-0.5625,2009-06-02,June,2009,spring,25.0,20.9,16.1,88.0,72.9,57.0,16.1,7.9,0.0,1013.0
2679,Elche,38.2851,-0.5625,2009-06-03,June,2009,spring,26.1,22.6,18.9,83.0,69.9,51.0,14.5,5.1,0.0,1013.0
2680,Elche,38.2851,-0.5625,2009-06-04,June,2009,spring,26.1,22.1,18.9,88.0,74.5,57.0,14.5,6.3,0.0,1009.0
2681,Elche,38.2851,-0.5625,2009-06-05,June,2009,spring,28.9,24.7,18.9,88.0,58.4,24.0,33.8,11.6,0.0,1006.0
2682,Elche,38.2851,-0.5625,2009-06-06,June,2009,spring,27.2,23.7,17.8,52.0,37.2,28.0,45.1,17.5,3.2,1002.0
2683,Elche,38.2851,-0.5625,2009-06-07,June,2009,spring,27.8,21.6,17.2,73.0,45.3,26.0,40.2,20.1,0.0,1006.0
2684,Elche,38.2851,-0.5625,2009-06-08,June,2009,spring,26.1,21.8,15.0,94.0,61.9,36.0,22.5,7.1,0.0,1009.0
2685,Elche,38.2851,-0.5625,2009-06-09,June,2009,spring,27.2,23.3,20.0,88.0,46.8,28.0,25.7,11.6,0.0,1013.0
2686,Elche,38.2851,-0.5625,2009-06-10,June,2009,spring,30.0,22.7,16.1,88.0,61.8,23.0,19.3,7.1,0.0,1016.0
2687,Elche,38.2851,-0.5625,2009-06-11,June,2009,spring,31.1,24.2,16.1,88.0,46.4,15.0,16.1,7.1,0.0,1016.0
2688,Elche,38.2851,-0.5625,2009-06-12,June,2009,spring,27.8,24.4,18.9,61.0,43.3,28.0,22.5,9.0,0.0,1016.0
2689,Elche,38.2851,-0.5625,2009-06-13,June,2009,spring,30.0,24.4,17.8,83.0,48.6,31.0,22.5,10.9,0.0,1016.0
2690,Elche,38.2851,-0.5625,2009-06-14,June,2009,spring,32.2,26.3,18.9,83.0,52.7,31.0,27.4,13.0,0.0,1013.0
2691,Elche,38.2851,-0.5625,2009-06-15,June,2009,spring,32.8,27.1,22.2,78.0,48.0,27.0,19.3,9.7,0.0,1013.0
2692,Elche,38.2851,-0.5625,2009-06-16,June,2009,spring,32.2,26.1,22.2,78.0,60.5,31.0,35.4,13.7,0.0,1013.0
2693,Elche,38.2851,-0.5625,2009-06-17,June,2009,spring,30.0,25.3,21.1,88.0,62.9,45.0,22.5,7.1,0.0,1016.0
2694,Elche,38.2851,-0.5625,2009-06-18,June,2009,spring,30.0,25.6,21.1,78.0,56.1,35.0,19.3,7.2,0.0,1016.0
2695,Elche,38.2851,-0.5625,2009-06-19,June,2009,spring,32.2,26.9,21.1,78.0,44.3,21.0,19.3,6.3,0.0,1013.0
2696,Elche,38.2851,-0.5625,2009-06-20,June,2009,spring,27.8,25.1,22.8,94.0,73.0,42.0,24.1,14.2,0.0,1013.0
2697,Elche,38.2851,-0.5625,2009-06-21,June,2009,summer,27.2,24.3,21.1,88.0,70.0,57.0,16.1,7.7,0.0,1013.0
2698,Elche,38.2851,-0.5625,2009-06-22,June,2009,summer,27.2,23.7,21.1,78.0,66.5,51.0,19.3,6.4,0.0,1016.0
2699,Elche,38.2851,-0.5625,2009-06-23,June,2009,summer,27.2,23.8,18.9,83.0,66.2,54.0,16.1,6.8,0.0,1013.0
2700,Elche,38.2851,-0.5625,2009-06-24,June,2009,summer,30.0,25.1,21.1,78.0,65.5,48.0,16.1,6.0,0.0,1009.0
2701,Elche,38.2851,-0.5625,2009-06-25,June,2009,summer,32.8,26.5,21.1,88.0,64.3,23.0,27.4,10.0,0.0,1006.0
2702,Elche,38.2851,-0.5625,2009-06-26,June,2009,summer,32.8,27.9,22.8,73.0,35.0,17.0,35.4,15.3,0.0,1006.0
2703,Elche,38.2851,-0.5625,2009-06-27,June,2009,summer,27.8,24.9,20.0,78.0,58.4,29.0,19.3,8.9,0.0,1009.0
2704,Elche,38.2851,-0.5625,2009-06-28,June,2009,summer,30.0,24.4,18.9,94.0,71.2,37.0,16.1,6.3,0.0,1009.0
2705,Elche,38.2851,-0.5625,2009-06-29,June,2009,summer,27.8,24.9,22.2,83.0,71.5,54.0,19.3,8.2,0.0,1013.0
2706,Elche,38.2851,-0.5625,2009-06-30,June,2009,summer,28.9,24.5,20.0,83.0,69.5,54.0,14.5,5.1,0.0,1013.0
2707,Elche,38.2851,-0.5625,2009-07-01,July,2009,summer,31.1,25.2,18.9,83.0,65.9,45.0,12.9,4.2,0.0,1013.0
2708,Elche,38.2851,-0.5625,2009-07-02,July,2009,summer,32.2,26.6,21.1,83.0,67.3,43.0,16.1,5.1,0.0,1013.0
2709,Elche,38.2851,-0.5625,2009-07-03,July,2009,summer,31.1,27.1,23.9,78.0,67.8,49.0,19.3,8.5,1.6,1009.0
2710,Elche,38.2851,-0.5625,2009-07-04,July,2009,summer,31.1,26.7,22.2,83.0,70.7,55.0,14.5,6.9,0.0,1009.0
2711,Elche,38.2851,-0.5625,2009-07-05,July,2009,summer,30.0,26.7,22.8,83.0,71.7,58.0,19.3,7.9,0.0,1006.0
2712,Elche,38.2851,-0.5625,2009-07-06,July,2009,summer,31.1,27.0,22.8,83.0,70.7,55.0,19.3,7.4,0.0,1006.0
2713,Elche,38.2851,-0.5625,2009-07-07,July,2009,summer,31.1,26.9,23.9,83.0,70.0,49.0,20.9,7.7,0.0,1009.0
2714,Elche,38.2851,-0.5625,2009-07-08,July,2009,summer,30.0,27.3,25.0,78.0,68.8,55.0,29.0,17.1,1.6,1013.0
2715,Elche,38.2851,-0.5625,2009-07-09,July,2009,summer,28.9,26.6,25.0,83.0,70.1,58.0,20.9,11.3,0.0,1013.0
2716,Elche,38.2851,-0.5625,2009-07-10,July,2009,summer,30.0,26.6,22.8,83.0,68.6,51.0,19.3,6.3,0.0,1013.0
2717,Elche,38.2851,-0.5625,2009-07-11,July,2009,summer,30.0,26.3,22.2,83.0,68.1,48.0,19.3,6.0,0.0,1013.0
2718,Elche,38.2851,-0.5625,2009-07-12,July,2009,summer,33.9,27.2,21.1,88.0,63.3,26.0,20.9,7.4,0.0,1013.0
2719,Elche,38.2851,-0.5625,2009-07-13,July,2009,summer,32.2,27.6,21.1,78.0,54.2,33.0,20.9,8.4,0.0,1009.0
2720,Elche,38.2851,-0.5625,2009-07-14,July,2009,summer,32.2,27.7,23.9,83.0,70.1,55.0,27.4,9.3,0.0,1009.0
2721,Elche,38.2851,-0.5625,2009-07-15,July,2009,summer,30.0,26.8,22.2,88.0,74.2,58.0,24.1,12.7,0.0,1013.0
2722,Elche,38.2851,-0.5625,2009-07-16,July,2009,summer,32.2,27.4,22.2,89.0,69.4,46.0,19.3,7.2,0.0,1016.0
2723,Elche,38.2851,-0.5625,2009-07-17,July,2009,summer,38.9,29.5,22.8,88.0,53.0,12.0,38.6,16.9,0.0,1013.0
2724,Elche,38.2851,-0.5625,2009-07-18,July,2009,summer,27.2,25.3,21.1,65.0,46.1,37.0,40.2,15.4,1.6,1016.0
2725,Elche,38.2851,-0.5625,2009-07-19,July,2009,summer,27.8,24.6,20.0,73.0,62.2,51.0,19.3,10.5,0.0,1016.0
2726,Elche,38.2851,-0.5625,2009-07-20,July,2009,summer,27.8,24.9,20.0,78.0,67.3,54.0,19.3,9.3,0.0,1016.0
2727,Elche,38.2851,-0.5625,2009-07-21,July,2009,summer,28.9,25.7,21.1,83.0,69.5,55.0,14.5,6.9,0.0,1013.0
2728,Elche,38.2851,-0.5625,2009-07-22,July,2009,summer,30.0,26.8,22.2,89.0,69.5,58.0,14.5,5.8,0.0,1009.0
2729,Elche,38.2851,-0.5625,2009-07-23,July,2009,summer,36.1,27.7,22.8,94.0,70.5,22.0,22.5,11.3,1.6,1009.0
2730,Elche,38.2851,-0.5625,2009-07-24,July,2009,summer,36.1,28.8,22.2,94.0,61.0,15.0,19.3,7.4,0.0,1013.0
2731,Elche,38.2851,-0.5625,2009-07-25,July,2009,summer,28.9,26.1,22.8,79.0,63.6,51.0,38.6,19.8,0.0,1019.0
2732,Elche,38.2851,-0.5625,2009-07-26,July,2009,summer,28.9,25.8,21.1,73.0,58.8,48.0,16.1,10.6,1.6,1016.0
2733,Elche,38.2851,-0.5625,2009-07-27,July,2009,summer,32.2,26.6,21.1,74.0,57.7,42.0,14.5,5.8,0.0,1013.0
2734,Elche,38.2851,-0.5625,2009-07-28,July,2009,summer,28.9,26.4,23.9,89.0,73.6,58.0,24.1,11.1,0.0,1013.0
2735,Elche,38.2851,-0.5625,2009-07-29,July,2009,summer,31.1,26.3,21.1,94.0,73.8,55.0,14.5,6.3,0.0,1013.0
2736,Elche,38.2851,-0.5625,2009-07-30,July,2009,summer,31.1,26.7,23.9,94.0,74.8,45.0,37.0,14.2,0.0,1016.0
2737,Elche,38.2851,-0.5625,2009-07-31,July,2009,summer,28.9,26.4,23.9,83.0,71.3,55.0,14.5,8.2,0.0,1016.0
2738,Elche,38.2851,-0.5625,2009-08-01,August,2009,summer,30.0,25.6,21.1,94.0,76.0,55.0,19.3,6.4,0.0,1013.0
2739,Elche,38.2851,-0.5625,2009-08-02,August,2009,summer,30.0,25.9,22.2,94.0,70.3,37.0,25.7,10.9,0.0,1009.0
2740,Elche,38.2851,-0.5625,2009-08-03,August,2009,summer,28.9,26.2,23.9,83.0,71.7,58.0,16.1,9.2,1.6,1013.0
2741,Elche,38.2851,-0.5625,2009-08-04,August,2009,summer,28.9,26.3,23.9,83.0,71.2,55.0,16.1,9.3,0.0,1013.0
2742,Elche,38.2851,-0.5625,2009-08-05,August,2009,summer,30.0,25.5,20.0,88.0,70.8,51.0,16.1,7.2,0.0,1013.0
2743,Elche,38.2851,-0.5625,2009-08-06,August,2009,summer,30.0,25.7,20.0,88.0,70.2,51.0,14.5,6.0,0.0,1013.0
2744,Elche,38.2851,-0.5625,2009-08-07,August,2009,summer,30.0,26.4,23.9,89.0,76.5,62.0,25.7,10.3,0.0,1013.0
2745,Elche,38.2851,-0.5625,2009-08-08,August,2009,summer,28.9,26.6,23.9,83.0,69.5,55.0,24.1,13.2,1.6,1013.0
2746,Elche,38.2851,-0.5625,2009-08-09,August,2009,summer,28.9,26.0,22.8,78.0,70.3,58.0,20.9,8.5,0.0,1009.0
2747,Elche,38.2851,-0.5625,2009-08-10,August,2009,summer,28.9,26.1,23.9,78.0,66.4,54.0,40.2,19.8,3.2,1013.0
2748,Elche,38.2851,-0.5625,2009-08-11,August,2009,summer,28.9,26.2,22.8,70.0,62.5,48.0,45.1,20.6,1.6,1013.0
2749,Elche,38.2851,-0.5625,2009-08-12,August,2009,summer,28.9,25.3,22.2,83.0,66.8,51.0,27.4,11.7,1.6,1013.0
2750,Elche,38.2851,-0.5625,2009-08-13,August,2009,summer,31.1,26.1,21.1,83.0,57.7,29.0,20.9,8.5,0.0,1013.0
2751,Elche,38.2851,-0.5625,2009-08-14,August,2009,summer,30.0,25.6,18.860262673522072,78.0,59.3,0.0,16.1,8.0,0.0,1013.0
2752,Elche,38.2851,-0.5625,2009-08-15,August,2009,summer,30.0,25.7,20.0,88.0,63.6,31.0,19.3,7.4,0.0,1013.0
2753,Elche,38.2851,-0.5625,2009-08-16,August,2009,summer,30.0,25.9,18.9,88.0,63.1,42.0,16.1,7.7,0.0,1013.0
2754,Elche,38.2851,-0.5625,2009-08-17,August,2009,summer,32.2,26.8,21.1,83.0,53.9,27.0,14.5,5.3,0.0,1013.0
2755,Elche,38.2851,-0.5625,2009-08-18,August,2009,summer,28.9,25.1,20.0,78.0,60.8,44.0,20.9,7.9,0.0,1013.0
2756,Elche,38.2851,-0.5625,2009-08-19,August,2009,summer,32.2,26.8,20.0,78.0,53.3,20.0,19.3,7.9,0.0,1013.0
2757,Elche,38.2851,-0.5625,2009-08-20,August,2009,summer,32.2,26.8,21.1,89.0,54.8,24.0,20.9,8.0,0.0,1016.0
2758,Elche,38.2851,-0.5625,2009-08-21,August,2009,summer,28.9,25.3,20.0,83.0,69.5,54.0,14.5,5.1,0.0,1016.0
2759,Elche,38.2851,-0.5625,2009-08-22,August,2009,summer,31.1,26.1,20.0,83.0,55.7,29.0,14.5,6.1,0.0,1013.0
2760,Elche,38.2851,-0.5625,2009-08-23,August,2009,summer,31.1,26.2,20.0,78.0,52.7,29.0,16.1,7.2,0.0,1013.0
2761,Elche,38.2851,-0.5625,2009-08-24,August,2009,summer,32.8,26.4,18.9,83.0,45.7,16.0,16.1,5.8,0.0,1009.0
2762,Elche,38.2851,-0.5625,2009-08-25,August,2009,summer,28.9,25.6,21.1,88.0,70.8,44.0,16.1,7.1,0.0,1006.0
2763,Elche,38.2851,-0.5625,2009-08-26,August,2009,summer,30.0,26.3,22.8,94.0,75.2,51.0,20.9,8.4,0.0,1013.0
2764,Elche,38.2851,-0.5625,2009-08-27,August,2009,summer,28.9,26.0,22.2,94.0,75.9,58.0,20.9,7.4,0.0,1013.0
2765,Elche,38.2851,-0.5625,2009-08-28,August,2009,summer,30.0,25.8,21.1,94.0,74.8,51.0,16.1,6.1,0.0,1013.0
2766,Elche,38.2851,-0.5625,2009-08-29,August,2009,summer,30.0,26.3,22.8,83.0,69.3,55.0,20.9,7.7,0.0,1013.0
2767,Elche,38.2851,-0.5625,2009-08-30,August,2009,summer,28.9,26.1,22.8,88.0,71.4,55.0,14.5,7.4,0.0,1013.0
2768,Elche,38.2851,-0.5625,2009-08-31,August,2009,summer,28.9,26.4,23.9,78.0,68.4,55.0,16.1,10.1,4.8,1013.0
2769,Elche,38.2851,-0.5625,2009-09-01,September,2009,summer,28.9,25.9,22.2,88.0,72.2,55.0,16.1,8.2,0.0,1013.0
2770,Elche,38.2851,-0.5625,2009-09-02,September,2009,summer,28.9,25.6,20.0,94.0,73.5,55.0,14.5,5.0,0.0,1013.0
2771,Elche,38.2851,-0.5625,2009-09-03,September,2009,summer,35.0,27.8,21.1,88.0,54.6,14.0,22.5,8.0,0.0,1009.0
2772,Elche,38.2851,-0.5625,2009-09-04,September,2009,summer,28.9,25.9,21.1,83.0,71.8,62.0,16.1,8.5,0.0,1013.0
2773,Elche,38.2851,-0.5625,2009-09-05,September,2009,summer,28.9,26.2,23.9,83.0,71.4,57.0,25.7,16.9,3.2,1016.0
2774,Elche,38.2851,-0.5625,2009-09-06,September,2009,summer,27.8,25.8,23.9,83.0,66.1,51.0,22.5,18.3,11.3,1016.0
2775,Elche,38.2851,-0.5625,2009-09-07,September,2009,summer,27.8,25.2,21.1,83.0,65.6,51.0,29.0,17.2,0.0,1016.0
2776,Elche,38.2851,-0.5625,2009-09-08,September,2009,summer,27.8,25.2,22.2,69.0,58.5,42.0,29.0,15.6,1.6,1013.0
2777,Elche,38.2851,-0.5625,2009-09-09,September,2009,summer,27.8,24.5,18.9,73.0,57.5,39.0,25.7,13.8,1.6,1016.0
2778,Elche,38.2851,-0.5625,2009-09-10,September,2009,summer,27.8,24.0,20.0,78.0,61.8,45.0,19.3,9.3,1.6,1016.0
2779,Elche,38.2851,-0.5625,2009-09-11,September,2009,summer,27.8,23.8,17.2,73.0,59.0,28.0,33.8,14.2,0.0,1016.0
2780,Elche,38.2851,-0.5625,2009-09-12,September,2009,summer,27.8,23.9,20.0,78.0,62.3,37.0,20.9,10.1,1.6,1013.0
2781,Elche,38.2851,-0.5625,2009-09-13,September,2009,summer,27.2,22.0,17.2,94.0,74.9,50.0,22.5,6.4,0.0,1013.0
2782,Elche,38.2851,-0.5625,2009-09-14,September,2009,summer,28.9,21.6,17.2,88.0,70.1,35.0,57.9,14.5,0.0,1009.0
2783,Elche,38.2851,-0.5625,2009-09-15,September,2009,summer,22.8,19.3,17.2,94.0,76.8,57.0,20.9,6.0,0.0,1002.0
2784,Elche,38.2851,-0.5625,2009-09-16,September,2009,summer,22.8,19.1,16.1,94.0,80.3,57.0,22.5,8.7,0.0,1006.0
2785,Elche,38.2851,-0.5625,2009-09-17,September,2009,summer,25.0,20.4,16.1,88.0,67.9,44.0,35.4,12.2,0.0,1006.0
2786,Elche,38.2851,-0.5625,2009-09-18,September,2009,summer,26.1,19.7,12.8,82.0,59.4,32.0,25.7,10.3,0.0,1013.0
2787,Elche,38.2851,-0.5625,2009-09-19,September,2009,summer,27.2,22.1,17.8,78.0,51.3,26.0,32.2,14.2,3.2,1016.0
2788,Elche,38.2851,-0.5625,2009-09-20,September,2009,summer,25.0,20.5,16.1,88.0,62.1,44.0,53.1,10.8,1.6,1016.0
2789,Elche,38.2851,-0.5625,2009-09-21,September,2009,autumn,25.0,20.1,15.0,94.0,65.1,41.0,22.5,9.2,0.0,1016.0
2790,Elche,38.2851,-0.5625,2009-09-22,September,2009,autumn,23.9,19.4,16.1,94.0,73.4,41.0,25.7,10.0,0.0,1016.0
2791,Elche,38.2851,-0.5625,2009-09-23,September,2009,autumn,25.0,21.0,17.8,94.0,77.5,61.0,37.0,15.0,0.0,1016.0
2792,Elche,38.2851,-0.5625,2009-09-24,September,2009,autumn,27.8,21.9,17.2,94.0,67.6,37.0,16.1,6.1,1.6,1016.0
2793,Elche,38.2851,-0.5625,2009-09-25,September,2009,autumn,28.9,22.1,16.1,88.0,64.8,28.0,19.3,8.9,0.0,1016.0
2794,Elche,38.2851,-0.5625,2009-09-26,September,2009,autumn,25.0,20.9,15.0,88.0,72.7,60.0,22.5,10.9,0.0,1013.0
2795,Elche,38.2851,-0.5625,2009-09-27,September,2009,autumn,22.8,21.1,20.0,88.0,72.7,60.0,35.4,14.8,4.8,1013.0
2796,Elche,38.2851,-0.5625,2009-09-28,September,2009,autumn,22.8,19.3,17.8,100.0,87.2,68.0,25.7,15.1,1.6,1013.0
2797,Elche,38.2851,-0.5625,2009-09-29,September,2009,autumn,22.8,19.8,17.8,100.0,86.2,69.0,19.3,7.7,0.0,1013.0
2798,Elche,38.2851,-0.5625,2009-09-30,September,2009,autumn,22.8,20.1,17.8,100.0,86.0,73.0,12.9,5.5,0.0,1013.0
2799,Elche,38.2851,-0.5625,2009-10-01,October,2009,autumn,27.2,22.4,17.2,94.0,70.8,45.0,25.7,10.1,0.0,1013.0
