Column1,dias,Date,City,Time_Temperature_(°F)_Max,Time_Temperature_(°F)_Avg,Time_Temperature_(°F)_Min,Dew_Point_(°F)_Max,Dew_Point_(°F)_Avg,Dew_Point_(°F)_Min,Humidity_(%)_Max,Humidity_(%)_Avg,Humidity_(%)_Min,Wind_Speed_(mph)_Max,Wind_Speed_(mph)_Avg,Wind_Speed_(mph)_Min,Pressure_(in)_Max,Pressure_(in)_Avg,Pressure_(in)_Min,Month,Year
24,24,24/01/2008,Elche,63,53.9,46,48,45.3,41,88,74.2,52,6,2.6,0,30.3,30.3,30.2,Jan,2008
23,23,23/11/2021,Elche,63,53.9,46,54,42.7,32,100,68.6,32,22,8.5,0,29.7,29.7,29.6,Nov,2021
23,23,23/11/2016,Elche,59,54,46,52,50.8,45,100,89,67,9,4.8,0,29.6,29.5,29.4,Nov,2016
8,8,8/02/2007,Elche,61,54,46,48,43,37,82,67.1,51,17,4.3,0,29.7,29.6,29.5,Feb,2007
24,24,24/01/2020,Elche,61,54,46,52,47.1,41,94,77.8,68,12,6.6,1,30,30,30,Jan,2020
3,3,3/02/2008,Elche,63,54,46,48,44.6,41,82,71,55,8,4.2,0,29.9,29.9,29.8,Feb,2008
24,24,24/02/2011,Elche,63,54,46,54,46.5,41,94,76.4,55,9,3.4,0,30.1,30.1,30.1,Feb,2011
16,16,16/12/2022,Elche,64,54,46,52,46.5,43,94,76.7,52,9,5.8,1,29.8,29.6,29.5,Dec,2022
22,22,22/12/2018,Elche,66,54,46,52,45,41,87,72.3,49,12,6.3,1,30.3,30.3,30.2,Dec,2018
20,20,20/01/2006,Elche,59,54.1,46,48,45,41,87,71.6,58,10,5.3,0,30.1,30.1,30,Jan,2006
19,19,19/02/2015,Elche,59,54.1,46,46,42.3,39,76,64.5,51,23,10.4,2,30.3,30.2,30.2,Feb,2015
4,4,4/12/2008,Elche,61,54.1,46,41,36.5,34,66,52,36,18,10.3,1,29.8,29.8,29.7,Dec,2008
21,21,21/12/2016,Elche,63,54.1,46,43,38.5,36,67,56.5,39,14,8.1,1,30.2,30.1,30,Dec,2016
14,14,14/11/2017,Elche,63,54.1,46,43,32.5,21,63,44.7,30,10,6.2,0,30,29.9,29.9,Nov,2017
4,4,4/03/2018,Elche,63,54.1,46,55,51.1,46,100,90.3,68,10,4.1,0,29.4,29.4,29.3,Mar,2018
3,3,3/12/2021,Elche,63,54.1,46,39,31,18,66,43,24,25,13.4,6,30.1,29.9,29.9,Dec,2021
22,22,22/03/2012,Elche,64,54.1,46,50,43.5,37,93,69.5,40,12,3.2,0,30.1,30.1,30,Mar,2012
9,9,9/01/2011,Elche,66,54.1,46,48,44,39,100,72.7,37,17,5.8,1,29.9,29.9,29.9,Jan,2011
20,20,20/02/2017,Elche,59,54.2,46,46,42,37,76,63.9,54,24,11.2,1,30.1,30.1,30.1,Feb,2017
15,15,15/11/2005,Elche,61,54.2,46,46,42.9,37,87,66.8,42,15,6.1,0,29.7,29.7,29.6,Nov,2005
24,24,24/01/2010,Elche,61,54.2,46,55,48.5,43,94,81.3,63,10,3.8,0,30,29.9,29.9,Jan,2010
1,1,1/02/2006,Elche,64,54.2,46,43,40.1,37,76,60.5,37,10,6.6,3,30,30,30,Feb,2006
7,7,7/01/2011,Elche,66,54.2,46,52,47.6,45,100,79.9,46,6,2.8,0,30,29.9,29.9,Jan,2011
10,10,10/01/2008,Elche,61,54.3,46,52,48.2,43,94,80.5,68,5,1.7,0,30.1,30,30,Jan,2008
19,19,19/11/2008,Elche,63,54.3,46,54,46.5,41,100,75.7,52,16,5.5,0,30,29.9,29.8,Nov,2008
23,23,23/11/2013,Elche,63,54.3,46,30,27.1,23,50,35.8,26,25,14.2,2,29.7,29.7,29.6,Nov,2013
10,10,10/02/2013,Elche,64,54.3,46,46,30.3,0,71,44.6,20,16,10.5,3,30.1,29.9,29.6,Feb,2013
21,21,21/12/2017,Elche,61,54.4,46,48,44.1,41,87,68.9,55,12,6.5,2,30.5,30.4,30.3,Dec,2017
30,30,30/04/2013,Elche,63,54.4,46,52,47.1,43,94,76.9,52,16,3.7,0,29.9,29.7,29.7,Apr,2013
25,25,25/12/2021,Elche,63,54.4,46,54,49.9,45,100,85.8,59,8,4.5,0,29.7,29.6,29.6,Dec,2021
11,11,11/11/2004,Elche,64,54.4,46,36,26.8,0,54,39.1,22,16,7.4,0,29.7,29.7,29.6,Nov,2004
16,16,16/11/2005,Elche,61,54.5,46,41,39.7,37,76,58.1,45,21,12.7,3,29.7,29.7,29.6,Nov,2005
12,12,12/03/2009,Elche,61,54.5,46,52,48,45,100,81.2,55,10,4.2,0,30.2,30.1,30,Mar,2009
2,2,2/03/2010,Elche,63,54.5,46,52,45.3,37,100,72.7,45,21,9.7,0,30,29.8,29.6,Mar,2010
22,22,22/02/2007,Elche,64,54.5,46,48,42.2,37,88,64.7,45,13,5.1,0,29.9,29.9,29.9,Feb,2007
1,1,1/02/2018,Elche,64,54.5,46,50,46.3,39,100,77.2,42,16,7.1,0,29.9,29.7,29.5,Feb,2018
16,16,16/02/2018,Elche,64,54.5,46,55,49.4,43,100,83.3,59,8,2.8,0,30.1,30.1,30,Feb,2018
20,20,20/02/2021,Elche,59,54.6,46,52,49.5,45,100,83.4,67,16,6.5,0,30,29.9,29.8,Feb,2021
25,25,25/01/2008,Elche,61,54.6,46,50,45.8,39,88,73.1,59,13,6.2,0,30.4,30.4,30.3,Jan,2008
10,10,10/12/2011,Elche,61,54.6,46,50,44.8,41,94,70.2,55,14,7.2,2,30,29.9,29.9,Dec,2011
11,11,11/12/2002,Elche,63,54.7,46,52,47.7,43,94,78.4,55,7,4.1,0,29.9,29.8,29.7,Dec,2002
11,11,11/03/2022,Elche,63,54.7,46,55,49.8,45,100,84.5,63,9,4.6,0,30,29.9,29.8,Mar,2022
22,22,22/12/2016,Elche,66,54.7,46,48,42.5,39,87,65,40,13,6.3,1,30.4,30.3,30.2,Dec,2016
13,13,13/04/2004,Elche,61,54.8,46,43,31.2,0,81,51.3,34,14,6.1,0,30,30,29.9,Apr,2004
27,27,27/02/2021,Elche,61,54.8,46,48,44.4,41,82,69.2,52,14,7,2,30.2,30.1,30.1,Feb,2021
10,10,10/03/2002,Elche,63,54.8,46,55,49.2,43,94,81.2,68,9,4.5,0,30,29.9,29.9,Mar,2002
3,3,3/02/2015,Elche,63,54.8,46,41,35.3,30,81,50.4,30,26,12.8,0,29.5,29.4,29.4,Feb,2015
19,19,19/12/2014,Elche,66,54.8,46,55,48.5,45,94,80.3,56,9,4.8,1,30.2,30.2,30.1,Dec,2014
7,7,7/12/2018,Elche,66,54.8,46,55,49.3,43,100,82.9,52,12,3.9,0,30.2,30.1,30.1,Dec,2018
17,17,17/12/2020,Elche,66,54.8,46,52,47.3,43,94,77.6,52,8,4.9,1,30.1,30,29.9,Dec,2020
21,21,21/02/2017,Elche,61,54.9,46,45,38.9,36,76,56.1,42,18,9.6,2,30.1,30.1,30,Feb,2017
10,10,10/03/2021,Elche,64,54.9,46,54,47.1,43,94,75.8,52,13,5.9,2,30.1,30,30,Mar,2021
11,11,11/01/2017,Elche,59,55,46,43,39.9,37,87,58,45,20,10,2,30.2,30,29.8,Jan,2017
16,16,16/02/2017,Elche,61,55,46,52,47.5,43,88,76.2,52,14,6.3,0,30.3,30.3,30.3,Feb,2017
16,16,16/01/2020,Elche,63,55,46,48,45.5,43,93,71.9,52,6,2.4,0,30.2,30.2,30.1,Jan,2020
27,27,27/11/2011,Elche,64,55,46,50,46,41,93,72.8,52,8,3.6,0,30.2,30.1,30.1,Nov,2011
21,21,21/03/2019,Elche,64,55,46,43,36.1,32,66,49.9,34,22,11.6,5,30.2,30.1,30.1,Mar,2019
11,11,11/03/2007,Elche,66,55,46,41,30.6,0,71,45.5,18,13,5.7,1,30.2,30.2,30.1,Mar,2007
22,22,22/02/2015,Elche,66,55,46,41,30.3,23,76,41.6,23,25,13.7,0,29.9,29.7,29.6,Feb,2015
6,6,6/11/2018,Elche,66,55,46,46,40.9,37,93,61.8,35,17,7.8,0,29.9,29.8,29.7,Nov,2018
17,17,17/01/2007,Elche,68,55,46,50,40.4,37,77,59.6,35,13,6.8,0,30.3,30.2,30.2,Jan,2007
26,26,26/02/2008,Elche,64,55.1,46,54,49.9,45,94,83.3,64,7,2.5,0,30.1,30,30,Feb,2008
19,19,19/12/2017,Elche,59,55.2,46,46,40.1,36,82,58,42,22,11.8,6,30.3,30.2,30,Dec,2017
20,20,20/02/2022,Elche,61,55.2,46,50,46.5,41,93,73.5,63,9,5,2,30.2,30.2,30.1,Feb,2022
25,25,25/01/2016,Elche,63,55.2,46,55,51.3,45,100,87.3,68,6,2.2,0,30.4,30.3,30.3,Jan,2016
31,31,31/10/2018,Elche,64,55.2,46,54,44.9,37,94,70.6,37,18,7.3,1,29.6,29.5,29.4,Oct,2018
6,6,6/04/2019,Elche,64,55.2,46,46,40.6,36,81,59.2,34,21,8.5,0,29.6,29.5,29.5,Apr,2019
28,28,28/01/2016,Elche,66,55.2,46,55,49.1,45,100,81.6,52,13,5.5,0,30.3,30.2,30.2,Jan,2016
25,25,25/12/2022,Elche,70,55.2,46,57,49.7,43,100,83.6,49,7,3.9,0,30.1,30,30,Dec,2022
17,17,17/01/2014,Elche,63,55.3,46,50,42.7,37,88,64.5,39,12,3.9,0,29.7,29.6,29.5,Jan,2014
30,30,30/01/2017,Elche,66,55.3,46,52,46.1,41,88,72.3,52,14,7,1,30.1,30,29.9,Jan,2017
27,27,27/12/2019,Elche,66,55.3,46,54,48.4,43,94,78.8,59,6,2.2,0,30.3,30.2,30.2,Dec,2019
27,27,27/11/2017,Elche,63,55.4,46,50,45.7,41,87,70.4,55,7,3.7,0,30.3,30.2,30.1,Nov,2017
5,5,5/01/2008,Elche,64,55.4,46,41,36.5,34,66,49.8,32,20,13.4,7,30.1,30,29.9,Jan,2008
16,16,16/11/2021,Elche,64,55.4,46,50,42.2,36,77,62.2,42,9,5.6,1,29.9,29.9,29.9,Nov,2021
30,30,30/11/2022,Elche,64,55.4,46,48,43.5,37,82,65.6,48,9,4.6,0,29.9,29.9,29.8,Nov,2022
6,6,6/03/2007,Elche,66,55.4,46,52,45.2,36,88,69.8,39,13,6.2,0,30.1,30,29.9,Mar,2007
23,23,23/11/2005,Elche,61,55.5,46,50,46.5,43,88,72.5,52,9,5,1,29.9,29.9,29.9,Nov,2005
25,25,25/02/2011,Elche,66,55.5,46,48,45.2,41,94,71.7,42,10,3.4,0,30.2,30.1,30.1,Feb,2011
18,18,18/12/2013,Elche,66,55.5,46,54,46.9,43,88,74.1,49,12,5,0,30.2,30.1,30.1,Dec,2013
10,10,10/01/2016,Elche,66,55.5,46,50,41.7,37,82,61.1,42,15,5.1,0,29.8,29.8,29.7,Jan,2016
10,10,10/12/2019,Elche,68,55.5,46,50,39.3,30,93,57.1,24,13,6.5,0,30.1,30.1,30.1,Dec,2019
16,16,16/12/2020,Elche,63,55.6,46,55,48.9,39,94,78.7,55,12,4.1,0,29.9,29.9,29.9,Dec,2020
19,19,19/01/2009,Elche,64,55.6,46,52,44.5,39,94,67,45,16,7.6,1,30,29.8,29.5,Jan,2009
22,22,22/02/2021,Elche,64,55.6,46,48,39.2,34,88,57,32,20,9.3,1,30.1,29.9,29.6,Feb,2021
12,12,12/01/2013,Elche,66,55.6,46,50,43.5,41,93,65.2,40,17,8.3,0,30,29.9,29.9,Jan,2013
11,11,11/12/2014,Elche,68,55.6,46,48,40.4,36,93,59.3,35,16,7.5,0,30.2,30.2,30.1,Dec,2014
17,17,17/03/2016,Elche,63,55.7,46,46,44,39,82,65.5,51,15,6,0,30,29.9,29.9,Mar,2016
27,27,27/11/2004,Elche,64,55.7,46,52,47.1,41,88,73.6,56,7,3.6,0,30.2,30.1,30.1,Nov,2004
27,27,27/12/2005,Elche,64,55.7,46,46,35.5,0,87,55.4,28,24,11.6,1,29.6,29.6,29.5,Dec,2005
23,23,23/01/2016,Elche,66,55.7,46,57,50.9,45,100,85.4,56,7,2.1,0,30.4,30.4,30.3,Jan,2016
14,14,14/01/2015,Elche,68,55.7,46,50,41.9,37,100,63.3,35,14,4.4,0,30.2,30.1,30.1,Jan,2015
15,15,15/01/2016,Elche,63,55.8,46,55,48,30,94,76.8,44,14,6.8,0,30.1,30,29.9,Jan,2016
20,20,20/11/2007,Elche,64,55.8,46,54,48.5,39,88,76.5,64,5,1.2,0,29.7,29.6,29.6,Nov,2007
19,19,19/03/2009,Elche,64,55.8,46,54,46.8,43,100,74.5,48,8,3.4,0,30,29.9,29.9,Mar,2009
4,4,4/12/2022,Elche,64,55.8,46,54,50.9,46,100,84.3,64,8,2.3,0,29.8,29.7,29.6,Dec,2022
16,16,16/04/2002,Elche,66,55.8,46,50,47.4,43,94,75,46,12,5.3,1,29.9,29.9,29.9,Apr,2002
16,16,16/01/2010,Elche,68,55.8,46,54,45.7,41,87,70.2,40,10,6.3,2,30.1,30.1,30,Jan,2010
2,2,2/12/2015,Elche,68,55.8,46,50,43.1,37,87,64.5,33,13,6,0,30.3,30.2,30.2,Dec,2015
28,28,28/12/2016,Elche,63,55.9,46,52,47.4,43,94,73.8,55,13,6.9,2,30.4,30.4,30.4,Dec,2016
14,14,14/01/2002,Elche,64,55.9,46,46,44,39,87,65.4,40,20,9.6,0,30.2,30.1,30.1,Jan,2002
7,7,7/12/2011,Elche,64,55.9,46,52,46.8,43,88,71.9,55,9,3.1,0,30.3,30.2,30.1,Dec,2011
13,13,13/03/2002,Elche,66,55.9,46,54,45.3,41,87,67.8,52,18,6.8,0,29.8,29.6,29.5,Mar,2002
7,7,7/02/2007,Elche,66,55.9,46,45,39.4,36,71,55.2,35,22,7.4,1,29.7,29.7,29.6,Feb,2007
19,19,19/02/2022,Elche,66,55.9,46,55,48.9,43,100,78.3,56,23,9.6,0,30.1,29.9,29.8,Feb,2022
23,23,23/12/2002,Elche,68,55.9,46,57,51.2,45,94,84.8,56,9,4.2,0,30,29.9,29.9,Dec,2002
3,3,3/02/2017,Elche,70,55.9,46,50,45.3,41,93,69.5,37,18,6.4,2,30,29.9,29.9,Feb,2017
15,15,15/12/2002,Elche,72,55.9,46,52,45,37,88,68.9,35,9,4.1,0,30.1,30.1,30,Dec,2002
5,5,5/04/2010,Elche,63,56,46,52,45.1,36,93,68.7,39,25,9.6,0,30.2,30.1,30,Apr,2010
15,15,15/03/2021,Elche,64,56,46,54,47.3,39,94,73.4,56,10,5.5,0,30.1,30.1,30,Mar,2021
20,20,20/04/2009,Elche,68,56,46,55,50.2,46,100,83.4,49,14,6.6,0,30.1,30,29.9,Apr,2009
14,14,14/02/2017,Elche,68,56,46,52,43,0,87,64.8,0,10,6.4,1,30.2,30,29.9,Feb,2017
3,3,3/03/2018,Elche,68,56,46,54,48.6,43,100,79,43,13,5.4,0,29.5,29.4,29.4,Mar,2018
1,1,1/12/2019,Elche,68,56,46,57,49.4,45,100,80.5,46,13,5.9,0,29.8,29.7,29.7,Dec,2019
6,6,6/03/2014,Elche,64,56.1,46,52,46.5,39,88,70.8,52,12,5.2,0,30.1,30,29.9,Mar,2014
21,21,21/03/2013,Elche,66,56.1,46,54,44.7,37,94,68.5,35,9,4.1,0,30,29.9,29.8,Mar,2013
31,31,31/01/2014,Elche,66,56.1,46,48,31.5,0,76,53.8,32,21,8.3,0,29.8,29.7,29.7,Jan,2014
16,16,16/03/2018,Elche,66,56.1,46,41,37.2,30,76,52,26,24,10.1,3,29.6,29.6,29.5,Mar,2018
30,30,30/01/2009,Elche,68,56.1,46,54,47.9,43,100,75.8,46,13,4.2,0,29.9,29.8,29.7,Jan,2009
16,16,16/03/2009,Elche,68,56.1,46,48,41.7,37,76,60.1,35,15,5.2,0,30.1,30.1,30,Mar,2009
22,22,22/01/2021,Elche,70,56.1,46,46,40.1,32,87,58.8,26,32,13.8,0,29.8,29.7,29.6,Jan,2021
29,29,29/03/2019,Elche,63,56.2,46,46,42.9,32,82,61.7,50,17,10.7,3,30.2,30.1,30.1,Mar,2019
5,5,5/01/2007,Elche,64,56.2,46,46,34.4,0,81,51.3,31,17,8.2,1,30.2,30.2,30.2,Jan,2007
16,16,16/01/2017,Elche,64,56.2,46,36,33.6,32,57,43,32,31,16,7,30.1,29.9,29.8,Jan,2017
8,8,8/01/2003,Elche,66,56.2,46,48,40.8,34,87,59.1,34,23,10.1,0,29.9,29.6,29.6,Jan,2003
26,26,26/12/2012,Elche,66,56.2,46,52,46.5,43,100,72.5,43,21,6.2,0,30.2,30,29.8,Dec,2012
19,19,19/11/2004,Elche,68,56.2,46,46,34.7,0,82,49.7,21,14,6.8,0,30.1,30,30,Nov,2004
30,30,30/03/2019,Elche,63,56.3,46,48,43.9,39,76,64.1,51,20,10.8,3,30.1,30,29.9,Mar,2019
28,28,28/11/2006,Elche,64,56.3,46,50,47.3,43,87,72.9,56,7,3.5,0,30.1,30.1,30,Nov,2006
11,11,11/04/2007,Elche,64,56.3,46,52,48.1,43,93,74.8,55,17,7.6,0,30,29.9,29.8,Apr,2007
9,9,9/12/2013,Elche,64,56.3,46,50,47.1,45,93,72.7,52,10,5,0,30.3,30.3,30.2,Dec,2013
26,26,26/03/2017,Elche,64,56.3,46,54,47.4,39,87,72.8,42,18,8.8,0,29.9,29.9,29.8,Mar,2017
11,11,11/12/2009,Elche,68,56.3,46,57,51.5,46,100,85.8,60,9,4.8,1,30.1,30,29.9,Dec,2009
6,6,6/12/2003,Elche,63,56.4,46,54,49,43,88,75.7,63,10,6.3,0,29.9,29.9,29.8,Dec,2003
5,5,5/04/2005,Elche,64,56.4,46,50,47.7,43,93,74.2,49,12,5.5,0,30.2,30.2,30.1,Apr,2005
31,31,31/03/2004,Elche,66,56.4,46,48,42.2,36,82,61.1,32,15,7.1,2,29.8,29.7,29.7,Mar,2004
11,11,11/11/2008,Elche,66,56.4,46,57,51.6,46,100,85.4,60,12,5.3,0,30.1,30,29.9,Nov,2008
17,17,17/02/2018,Elche,66,56.4,46,55,50.3,45,100,81.6,52,18,7.3,0,30,30,29.9,Feb,2018
9,9,9/04/2005,Elche,64,56.5,46,50,26.1,18,82,35,18,18,11,2,30,29.8,29.7,Apr,2005
12,12,12/04/2005,Elche,64,56.5,46,48,40.1,0,72,56.4,39,9,4.8,0,30,29.9,29.9,Apr,2005
30,30,30/11/2011,Elche,64,56.5,46,59,52.9,45,94,88.4,72,7,1.6,0,30.2,30.2,30.1,Nov,2011
19,19,19/03/2010,Elche,66,56.5,46,59,52.6,46,100,87.8,72,9,2.1,0,30.2,30.1,30.1,Mar,2010
8,8,8/04/2010,Elche,66,56.5,46,52,49.8,45,100,79.6,56,12,4.2,0,30.1,30,30,Apr,2010
8,8,8/03/2019,Elche,66,56.5,46,46,38.1,30,82,52.1,32,13,5.3,0,30.2,30,29.9,Mar,2019
12,12,12/03/2019,Elche,66,56.5,46,54,46.6,39,88,69.7,48,10,5.4,2,30.3,30.2,30,Mar,2019
1,1,1/03/2003,Elche,68,56.5,46,50,44.2,37,82,65,37,14,7.2,0,30.2,30.1,30.1,Mar,2003
14,14,14/03/2008,Elche,68,56.5,46,54,48.1,41,94,74.3,49,9,2.5,0,30,29.9,29.8,Mar,2008
1,1,1/03/2009,Elche,68,56.5,46,52,48.6,41,100,77.7,43,14,5.5,0,29.9,29.8,29.7,Mar,2009
7,7,7/02/2019,Elche,68,56.5,46,54,43.9,37,88,64,35,14,7.3,0,30.1,30,30,Feb,2019
7,7,7/12/2020,Elche,68,56.5,46,43,37.4,32,66,49.6,35,22,10.9,3,29.7,29.6,29.6,Dec,2020
7,7,7/03/2004,Elche,63,56.6,46,48,44.2,41,87,64.4,48,12,6.1,0,30.2,30.1,30,Mar,2004
2,2,2/02/2008,Elche,66,56.6,46,48,39.5,34,87,54.3,32,20,11.4,3,30,29.9,29.8,Feb,2008
24,24,24/03/2016,Elche,68,56.6,46,48,39.3,32,88,55.8,26,12,5.1,0,30,29.8,29.6,Mar,2016
26,26,26/03/2011,Elche,70,56.6,46,55,51.2,45,100,83.4,56,10,3,0,30,29.9,29.9,Mar,2011
15,15,15/02/2008,Elche,61,56.7,46,48,45.2,41,81,66.3,52,20,11,0,30.2,30.1,30,Feb,2008
16,16,16/04/2009,Elche,68,56.7,46,50,44.7,36,100,67.9,30,17,7.2,1,29.8,29.7,29.7,Apr,2009
9,9,9/04/2009,Elche,64,56.8,46,54,48.3,43,94,74.7,49,9,3.4,0,29.9,29.8,29.8,Apr,2009
27,27,27/03/2019,Elche,64,56.8,46,46,37.5,30,81,49.8,34,23,11.9,3,30.1,30.1,30,Mar,2019
5,5,5/04/2008,Elche,66,56.8,46,46,43.8,39,76,62.4,46,10,4.4,0,30,29.9,29.7,Apr,2008
12,12,12/02/2009,Elche,68,56.8,46,46,29.6,0,72,46.7,28,16,9.1,0,30,29.9,29.9,Feb,2009
19,19,19/11/2014,Elche,68,56.8,46,55,49.1,43,94,76.8,46,9,3.9,0,29.9,29.9,29.8,Nov,2014
6,6,6/12/2010,Elche,73,56.8,46,59,51,45,94,81.8,57,12,5.1,0,29.7,29.6,29.5,Dec,2010
19,19,19/12/2003,Elche,64,56.9,46,45,40.2,37,93,55.7,37,15,7.7,2,30.1,30.1,30,Dec,2003
23,23,23/03/2004,Elche,68,56.9,46,46,26.1,19,76,35.3,16,22,11.2,0,30,29.9,29.8,Mar,2004
4,4,4/11/2007,Elche,68,56.9,46,52,47.2,41,88,71.2,49,8,3,0,30,30,29.9,Nov,2007
18,18,18/01/2016,Elche,70,56.9,46,37,33.9,25,66,43.7,27,24,11.3,2,30,29.9,29.8,Jan,2016
4,4,4/12/2018,Elche,73,56.9,46,59,48.2,39,100,75.8,36,8,3.2,0,30.1,30.1,30,Dec,2018
2,2,2/12/2020,Elche,64,57,46,43,35.4,23,63,45.5,27,21,9.8,0,29.9,29.8,29.7,Dec,2020
5,5,5/04/2004,Elche,66,57,46,46,41.4,28,87,59.3,24,8,3.9,0,30.2,30.1,30,Apr,2004
2,2,2/01/2007,Elche,66,57,46,45,39.4,34,76,53.8,30,15,7,0,30.5,30.4,30.4,Jan,2007
18,18,18/12/2015,Elche,66,57,46,57,46.4,34,93,69.6,39,12,3.1,0,30.2,30.2,30.2,Dec,2015
1,1,1/11/2007,Elche,70,57,46,48,41.4,36,82,59.3,30,7,3.1,0,30.1,30.1,30,Nov,2007
14,14,14/11/2010,Elche,70,57,46,55,50.5,45,100,80.2,49,10,3.8,0,29.7,29.6,29.6,Nov,2010
16,16,16/03/2011,Elche,66,57.1,46,43,36.1,0,81,49.6,28,21,12.6,1,29.7,29.6,29.5,Mar,2011
5,5,5/12/2005,Elche,68,57.1,46,46,37.8,0,81,54.8,33,20,8.4,0,29.8,29.7,29.7,Dec,2005
19,19,19/11/2006,Elche,70,57.1,46,52,46.1,41,87,68,38,10,6.2,2,30.1,30.1,30.1,Nov,2006
3,3,3/04/2017,Elche,64,57.2,46,50,44.7,39,82,64.3,45,13,5.1,0,30.1,30,30,Apr,2017
19,19,19/03/2020,Elche,64,57.2,46,54,49.5,45,93,75.9,59,23,12.4,1,30.1,30,29.9,Mar,2020
9,9,9/04/2003,Elche,66,57.2,46,50,44.9,39,77,64.3,49,10,4.8,0,29.8,29.7,29.6,Apr,2003
9,9,9/12/2021,Elche,66,57.2,46,43,36.4,32,62,46.3,32,26,13.3,5,30,29.9,29.9,Dec,2021
31,31,31/03/2012,Elche,70,57.2,46,52,42,36,82,60.2,28,9,1.1,0,29.8,29.7,29.6,Mar,2012
31,31,31/10/2008,Elche,66,57.3,46,54,48.9,43,100,74.3,52,15,5,0,29.5,29.4,29.3,Oct,2008
5,5,5/04/2017,Elche,66,57.3,46,52,46,41,82,66.6,48,22,7.7,1,30,29.9,29.9,Apr,2017
27,27,27/03/2009,Elche,70,57.3,46,52,42.4,0,93,64.8,25,9,3.6,0,29.8,29.7,29.6,Mar,2009
31,31,31/12/2017,Elche,64,57.4,46,48,44.7,41,87,63.9,45,20,7.1,1,30.1,30.1,30,Dec,2017
10,10,10/12/2018,Elche,64,57.5,46,54,47.7,37,88,70.6,48,9,5.3,1,30.3,30.2,30.1,Dec,2018
8,8,8/12/2021,Elche,64,57.5,46,45,38.5,34,71,50.5,32,29,12.2,1,29.9,29.8,29.7,Dec,2021
28,28,28/03/2012,Elche,66,57.5,46,52,45.6,39,81,65.4,37,22,6.8,0,30.1,30.1,30,Mar,2012
1,1,1/05/2013,Elche,66,57.5,46,54,48.6,43,100,74.2,45,12,5.2,0,29.9,29.9,29.8,May,2013
8,8,8/02/2014,Elche,66,57.5,46,52,40.8,34,68,54.3,40,24,8.8,0,29.9,29.8,29.6,Feb,2014
13,13,13/04/2005,Elche,68,57.5,46,46,42.8,36,82,61.1,30,9,3.9,0,29.9,29.8,29.7,Apr,2005
1,1,1/03/2008,Elche,68,57.5,46,55,49.7,43,93,76.3,52,13,5.2,0,30.2,30.1,30,Mar,2008
7,7,7/03/2019,Elche,68,57.5,46,48,38,30,77,50.3,26,20,9,0,29.9,29.8,29.8,Mar,2019
31,31,31/12/2022,Elche,70,57.5,46,55,44.6,39,100,64.9,33,16,6.2,0,30.2,30.1,30.1,Dec,2022
16,16,16/03/2014,Elche,72,57.5,46,50,39.7,36,72,53,27,12,5.3,0,30.1,30.1,30,Mar,2014
2,2,2/03/2017,Elche,72,57.5,46,54,47.7,43,88,71.8,40,9,5.4,1,30,29.9,29.9,Mar,2017
23,23,23/11/2002,Elche,66,57.6,46,57,51,43,88,78.8,64,9,2.9,0,29.7,29.7,29.6,Nov,2002
14,14,14/02/2015,Elche,66,57.6,46,43,40.7,36,87,54.4,37,20,8.3,0,30,29.9,29.8,Feb,2015
8,8,8/04/2017,Elche,66,57.6,46,54,46.8,39,82,67.7,43,9,4.8,0,30.1,30,30,Apr,2017
9,9,9/04/2002,Elche,68,57.6,46,54,50.1,45,94,77.5,49,6,3.3,0,29.7,29.7,29.6,Apr,2002
14,14,14/11/2007,Elche,68,57.6,46,52,44.6,30,88,65,24,14,6.5,0,29.9,29.7,29.7,Nov,2007
9,9,9/11/2008,Elche,68,57.6,46,57,52.1,45,100,82.8,56,8,2.3,0,30.3,30.2,30.1,Nov,2008
28,28,28/03/2010,Elche,68,57.6,46,55,50.5,43,94,78.3,43,9,3.7,0,30.1,30,29.9,Mar,2010
25,25,25/11/2009,Elche,70,57.6,46,59,50.5,43,100,78.7,49,9,4.6,0,30.1,30,29.9,Nov,2009
31,31,31/03/2018,Elche,68,57.7,46,39,32.5,28,71,40.5,24,26,14.2,3,29.9,29.7,29.6,Mar,2018
18,18,18/11/2016,Elche,73,57.7,46,52,43.3,37,77,60.6,33,12,7.5,3,29.9,29.8,29.7,Nov,2016
7,7,7/04/2003,Elche,66,57.8,46,52,45.8,39,82,65.3,46,24,11,0,29.7,29.6,29.6,Apr,2003
17,17,17/04/2002,Elche,68,57.8,46,54,48.6,45,93,72.5,49,9,5.9,3,29.9,29.9,29.9,Apr,2002
5,5,5/02/2010,Elche,70,57.8,46,52,45.5,37,100,68.1,35,17,8.6,0,30,29.9,29.8,Feb,2010
10,10,10/03/2004,Elche,72,57.8,46,50,44.1,37,87,65,29,15,6.8,2,30,29.9,29.8,Mar,2004
30,30,30/03/2017,Elche,66,57.9,46,50,46.4,37,94,68.3,35,9,4,0,30.2,30.1,30.1,Mar,2017
2,2,2/01/2012,Elche,68,57.9,46,43,40.6,37,87,54.5,33,28,12.1,0,30.3,30.1,30.1,Jan,2012
26,26,26/03/2012,Elche,68,57.9,46,52,44.7,39,94,63.6,40,18,7.6,0,30.1,30.1,30.1,Mar,2012
30,30,30/04/2012,Elche,68,57.9,46,52,42.9,36,87,59.9,30,17,6.6,0,29.8,29.8,29.7,Apr,2012
